date,index,series,section,index_sa
2010-01-01,92.7,abs,A,
2010-02-01,93.3,abs,A,
2010-03-01,96.1,abs,A,
2010-04-01,95.3,abs,A,
2010-05-01,94.1,abs,A,
2010-06-01,94.4,abs,A,
2010-07-01,93.7,abs,A,
2010-08-01,98.5,abs,A,
2010-09-01,99.4,abs,A,
2010-10-01,104.6,abs,A,
2010-11-01,114.2,abs,A,
2010-12-01,123.8,abs,A,
2011-01-01,131.5,abs,A,
2011-02-01,134.1,abs,A,
2011-03-01,123.0,abs,A,
2011-04-01,121.0,abs,A,
2011-05-01,121.4,abs,A,
2011-06-01,120.6,abs,A,
2011-07-01,115.6,abs,A,
2011-08-01,116.6,abs,A,
2011-09-01,116.1,abs,A,
2011-10-01,109.4,abs,A,
2011-11-01,113.2,abs,A,
2011-12-01,113.1,abs,A,
2012-01-01,115.5,abs,A,
2012-02-01,114.1,abs,A,
2012-03-01,118.3,abs,A,
2012-04-01,120.9,abs,A,
2012-05-01,114.8,abs,A,
2012-06-01,107.5,abs,A,
2012-07-01,108.7,abs,A,
2012-08-01,102.9,abs,A,
2012-09-01,100.6,abs,A,
2012-10-01,90.7,abs,A,
2012-11-01,89.4,abs,A,
2012-12-01,87.3,abs,A,
2013-01-01,91.6,abs,A,
2013-02-01,95.2,abs,A,
2013-03-01,93.4,abs,A,
2013-04-01,91.7,abs,A,
2013-05-01,91.7,abs,A,
2013-06-01,94.4,abs,A,
2013-07-01,93.2,abs,A,
2013-08-01,93.0,abs,A,
2013-09-01,93.8,abs,A,
2013-10-01,93.4,abs,A,
2013-11-01,98.4,abs,A,
2013-12-01,100.2,abs,A,
2014-01-01,99.9,abs,A,
2014-02-01,102.1,abs,A,
2014-03-01,107.0,abs,A,
2014-04-01,102.1,abs,A,
2014-05-01,99.5,abs,A,
2014-06-01,97.0,abs,A,
2014-07-01,95.4,abs,A,
2014-08-01,89.5,abs,A,
2014-09-01,87.4,abs,A,
2014-10-01,89.3,abs,A,
2014-11-01,90.8,abs,A,
2014-12-01,90.9,abs,A,
2015-01-01,95.2,abs,A,
2015-02-01,95.0,abs,A,
2015-03-01,95.0,abs,A,
2015-04-01,92.0,abs,A,
2015-05-01,91.4,abs,A,
2015-06-01,93.7,abs,A,
2015-07-01,92.1,abs,A,
2015-08-01,87.5,abs,A,
2015-09-01,88.4,abs,A,
2015-10-01,93.1,abs,A,
2015-11-01,91.0,abs,A,
2015-12-01,92.5,abs,A,
2016-01-01,95.8,abs,A,
2016-02-01,99.0,abs,A,
2016-03-01,102.9,abs,A,
2016-04-01,105.8,abs,A,
2016-05-01,105.9,abs,A,
2016-06-01,104.9,abs,A,
2016-07-01,102.0,abs,A,
2016-08-01,107.9,abs,A,
2016-09-01,113.4,abs,A,
2016-10-01,108.8,abs,A,
2016-11-01,115.3,abs,A,
2016-12-01,124.4,abs,A,
2017-01-01,127.8,abs,A,123.4
2017-02-01,128.0,abs,A,123.6
2017-03-01,117.1,abs,A,113.0
2017-04-01,110.0,abs,A,107.6
2017-05-01,112.7,abs,A,111.9
2017-06-01,110.1,abs,A,110.4
2017-07-01,110.0,abs,A,111.3
2017-08-01,111.4,abs,A,116.1
2017-09-01,115.1,abs,A,118.2
2017-10-01,113.5,abs,A,117.9
2017-11-01,113.2,abs,A,115.2
2017-12-01,107.2,abs,A,107.2
2018-01-01,110.1,abs,A,106.2
2018-02-01,107.3,abs,A,103.6
2018-03-01,104.2,abs,A,100.7
2018-04-01,102.5,abs,A,100.3
2018-05-01,101.9,abs,A,101.2
2018-06-01,99.0,abs,A,99.4
2018-07-01,97.4,abs,A,98.6
2018-08-01,96.7,abs,A,100.8
2018-09-01,96.2,abs,A,98.7
2018-10-01,93.5,abs,A,97.0
2018-11-01,87.5,abs,A,89.0
2018-12-01,88.3,abs,A,88.2
2019-01-01,94.7,abs,A,90.7
2019-02-01,94.9,abs,A,90.9
2019-03-01,89.4,abs,A,89.5
2019-04-01,90.3,abs,A,90.3
2019-05-01,88.9,abs,A,90.0
2019-06-01,89.9,abs,A,92.3
2019-07-01,91.1,abs,A,93.5
2019-08-01,95.8,abs,A,96.5
2019-09-01,95.1,abs,A,94.5
2019-10-01,94.9,abs,A,95.4
2019-11-01,104.9,abs,A,105.3
2019-12-01,107.6,abs,A,108.9
2020-01-01,111.7,abs,A,106.9
2020-02-01,103.6,abs,A,99.2
2020-03-01,101.4,abs,A,101.7
2020-04-01,98.2,abs,A,98.4
2020-05-01,93.8,abs,A,95.0
2020-06-01,103.5,abs,A,106.4
2020-07-01,104.4,abs,A,107.2
2020-08-01,110.7,abs,A,111.3
2020-09-01,113.5,abs,A,112.5
2020-10-01,114.8,abs,A,115.4
2020-11-01,127.5,abs,A,127.9
2020-12-01,132.9,abs,A,134.6
2021-01-01,136.9,abs,A,129.1
2021-02-01,139.9,abs,A,135.5
2021-03-01,143.1,abs,A,144.7
2021-04-01,147.1,abs,A,150.5
2021-05-01,150.1,abs,A,154.0
2021-06-01,134.3,abs,A,138.1
2021-07-01,137.3,abs,A,141.4
2021-08-01,141.2,abs,A,141.7
2021-09-01,141.6,abs,A,142.1
2021-10-01,143.3,abs,A,146.5
2021-11-01,151.8,abs,A,147.5
2021-12-01,147.4,abs,A,144.1
2022-01-01,154.0,abs,A,145.2
2022-02-01,164.6,abs,A,159.5
2022-03-01,178.7,abs,A,178.3
2022-04-01,173.6,abs,A,175.0
2022-05-01,175.2,abs,A,179.1
2022-06-01,158.6,abs,A,162.7
2022-07-01,123.2,abs,A,128.2
2022-08-01,126.3,abs,A,127.6
2022-09-01,119.6,abs,A,121.8
2022-10-01,117.2,abs,A,121.2
2022-11-01,123.7,abs,A,119.7
2022-12-01,121.6,abs,A,118.1
2023-01-01,121.8,abs,A,116.067
2023-02-01,121.7,abs,A,117.41
2023-03-01,127.5,abs,A,124.487
2023-04-01,128.5,abs,A,124.596
2023-05-01,127.6,abs,A,128.976
2023-06-01,126.3,abs,A,126.273
2023-07-01,127.6,abs,A,133.109
2023-08-01,125.1,abs,A,129.33
2023-09-01,123.4,abs,A,128.887
2023-10-01,121.6,abs,A,127.681
2023-11-01,123.2,abs,A,120.808
2023-12-01,123.2,abs,A,121.589
2024-01-01,125.7,abs,A,123.5
2024-02-01,129.0,abs,A,125.2
2024-03-01,134.5,abs,A,126.6
2024-04-01,135.5,abs,A,127.1
2024-05-01,129.2,abs,A,125.8
2024-06-01,130.6,abs,A,129.2
2024-07-01,132.0,abs,A,136.1
2024-08-01,128.5,abs,A,135.1
2024-09-01,130.6,abs,A,138.9
2024-10-01,138.4,abs,A,147.1
2024-11-01,150.1,abs,A,151.3
2024-12-01,152.5,abs,A,154.5
2025-01-01,146.5,abs,A,146.544
2025-02-01,148.6,abs,A,144.834
2025-03-01,147.8,abs,A,138.344
2025-04-01,139.0,abs,A,129.425
2025-05-01,131.5,abs,A,128.12
2025-06-01,130.2,abs,A,127.645
2025-07-01,133.5,abs,A,134.718
2025-08-01,137.9,abs,A,144.564
2025-09-01,140.8,abs,A,150.132
2025-10-01,142.1,abs,A,150.803
2025-11-01,135.5,abs,A,137.601
2025-12-01,134.0,abs,A,137.608
2026-01-01,134.4,abs,A,133.5
2011-01-01,41.855,growth_yoy,A,
2011-02-01,43.73,growth_yoy,A,
2011-03-01,27.992,growth_yoy,A,
2011-04-01,26.967,growth_yoy,A,
2011-05-01,29.012,growth_yoy,A,
2011-06-01,27.754,growth_yoy,A,
2011-07-01,23.372,growth_yoy,A,
2011-08-01,18.376,growth_yoy,A,
2011-09-01,16.801,growth_yoy,A,
2011-10-01,4.589,growth_yoy,A,
2011-11-01,-0.876,growth_yoy,A,
2011-12-01,-8.643,growth_yoy,A,
2012-01-01,-12.167,growth_yoy,A,
2012-02-01,-14.914,growth_yoy,A,
2012-03-01,-3.821,growth_yoy,A,
2012-04-01,-0.083,growth_yoy,A,
2012-05-01,-5.437,growth_yoy,A,
2012-06-01,-10.862,growth_yoy,A,
2012-07-01,-5.969,growth_yoy,A,
2012-08-01,-11.75,growth_yoy,A,
2012-09-01,-13.351,growth_yoy,A,
2012-10-01,-17.093,growth_yoy,A,
2012-11-01,-21.025,growth_yoy,A,
2012-12-01,-22.812,growth_yoy,A,
2013-01-01,-20.693,growth_yoy,A,
2013-02-01,-16.564,growth_yoy,A,
2013-03-01,-21.048,growth_yoy,A,
2013-04-01,-24.152,growth_yoy,A,
2013-05-01,-20.122,growth_yoy,A,
2013-06-01,-12.186,growth_yoy,A,
2013-07-01,-14.259,growth_yoy,A,
2013-08-01,-9.621,growth_yoy,A,
2013-09-01,-6.759,growth_yoy,A,
2013-10-01,2.977,growth_yoy,A,
2013-11-01,10.067,growth_yoy,A,
2013-12-01,14.777,growth_yoy,A,
2014-01-01,9.061,growth_yoy,A,
2014-02-01,7.248,growth_yoy,A,
2014-03-01,14.561,growth_yoy,A,
2014-04-01,11.341,growth_yoy,A,
2014-05-01,8.506,growth_yoy,A,
2014-06-01,2.754,growth_yoy,A,
2014-07-01,2.361,growth_yoy,A,
2014-08-01,-3.763,growth_yoy,A,
2014-09-01,-6.823,growth_yoy,A,
2014-10-01,-4.39,growth_yoy,A,
2014-11-01,-7.724,growth_yoy,A,
2014-12-01,-9.281,growth_yoy,A,
2015-01-01,-4.705,growth_yoy,A,
2015-02-01,-6.954,growth_yoy,A,
2015-03-01,-11.215,growth_yoy,A,
2015-04-01,-9.892,growth_yoy,A,
2015-05-01,-8.141,growth_yoy,A,
2015-06-01,-3.402,growth_yoy,A,
2015-07-01,-3.459,growth_yoy,A,
2015-08-01,-2.235,growth_yoy,A,
2015-09-01,1.144,growth_yoy,A,
2015-10-01,4.255,growth_yoy,A,
2015-11-01,0.22,growth_yoy,A,
2015-12-01,1.76,growth_yoy,A,
2016-01-01,0.63,growth_yoy,A,
2016-02-01,4.211,growth_yoy,A,
2016-03-01,8.316,growth_yoy,A,
2016-04-01,15.0,growth_yoy,A,
2016-05-01,15.864,growth_yoy,A,
2016-06-01,11.953,growth_yoy,A,
2016-07-01,10.749,growth_yoy,A,
2016-08-01,23.314,growth_yoy,A,
2016-09-01,28.281,growth_yoy,A,
2016-10-01,16.864,growth_yoy,A,
2016-11-01,26.703,growth_yoy,A,
2016-12-01,34.486,growth_yoy,A,
2017-01-01,33.403,growth_yoy,A,
2017-02-01,29.293,growth_yoy,A,
2017-03-01,13.8,growth_yoy,A,
2017-04-01,3.97,growth_yoy,A,
2017-05-01,6.421,growth_yoy,A,
2017-06-01,4.957,growth_yoy,A,
2017-07-01,7.843,growth_yoy,A,
2017-08-01,3.244,growth_yoy,A,
2017-09-01,1.499,growth_yoy,A,
2017-10-01,4.32,growth_yoy,A,
2017-11-01,-1.821,growth_yoy,A,
2017-12-01,-13.826,growth_yoy,A,
2018-01-01,-13.85,growth_yoy,A,
2018-02-01,-16.172,growth_yoy,A,
2018-03-01,-11.016,growth_yoy,A,
2018-04-01,-6.818,growth_yoy,A,
2018-05-01,-9.583,growth_yoy,A,
2018-06-01,-10.082,growth_yoy,A,
2018-07-01,-11.455,growth_yoy,A,
2018-08-01,-13.196,growth_yoy,A,
2018-09-01,-16.421,growth_yoy,A,
2018-10-01,-17.621,growth_yoy,A,
2018-11-01,-22.703,growth_yoy,A,
2018-12-01,-17.631,growth_yoy,A,
2019-01-01,-13.987,growth_yoy,A,
2019-02-01,-11.556,growth_yoy,A,
2019-03-01,-14.203,growth_yoy,A,
2019-04-01,-11.902,growth_yoy,A,
2019-05-01,-12.758,growth_yoy,A,
2019-06-01,-9.192,growth_yoy,A,
2019-07-01,-6.468,growth_yoy,A,
2019-08-01,-0.931,growth_yoy,A,
2019-09-01,-1.143,growth_yoy,A,
2019-10-01,1.497,growth_yoy,A,
2019-11-01,19.886,growth_yoy,A,
2019-12-01,21.857,growth_yoy,A,
2020-01-01,17.951,growth_yoy,A,
2020-02-01,9.168,growth_yoy,A,
2020-03-01,13.423,growth_yoy,A,
2020-04-01,8.749,growth_yoy,A,
2020-05-01,5.512,growth_yoy,A,
2020-06-01,15.128,growth_yoy,A,
2020-07-01,14.599,growth_yoy,A,
2020-08-01,15.553,growth_yoy,A,
2020-09-01,19.348,growth_yoy,A,
2020-10-01,20.969,growth_yoy,A,
2020-11-01,21.544,growth_yoy,A,
2020-12-01,23.513,growth_yoy,A,
2021-01-01,22.56,growth_yoy,A,
2021-02-01,35.039,growth_yoy,A,
2021-03-01,41.124,growth_yoy,A,
2021-04-01,49.796,growth_yoy,A,
2021-05-01,60.021,growth_yoy,A,
2021-06-01,29.758,growth_yoy,A,
2021-07-01,31.513,growth_yoy,A,
2021-08-01,27.552,growth_yoy,A,
2021-09-01,24.758,growth_yoy,A,
2021-10-01,24.826,growth_yoy,A,
2021-11-01,19.059,growth_yoy,A,
2021-12-01,10.91,growth_yoy,A,
2022-01-01,12.491,growth_yoy,A,
2022-02-01,17.655,growth_yoy,A,
2022-03-01,24.878,growth_yoy,A,
2022-04-01,18.015,growth_yoy,A,
2022-05-01,16.722,growth_yoy,A,
2022-06-01,18.094,growth_yoy,A,
2022-07-01,-10.269,growth_yoy,A,
2022-08-01,-10.552,growth_yoy,A,
2022-09-01,-15.537,growth_yoy,A,
2022-10-01,-18.214,growth_yoy,A,
2022-11-01,-18.511,growth_yoy,A,
2022-12-01,-17.503,growth_yoy,A,
2023-01-01,-20.909,growth_yoy,A,
2023-02-01,-26.063,growth_yoy,A,
2023-03-01,-28.651,growth_yoy,A,
2023-04-01,-25.979,growth_yoy,A,
2023-05-01,-27.169,growth_yoy,A,
2023-06-01,-20.366,growth_yoy,A,
2023-07-01,3.571,growth_yoy,A,
2023-08-01,-0.95,growth_yoy,A,
2023-09-01,3.177,growth_yoy,A,
2023-10-01,3.754,growth_yoy,A,
2023-11-01,-0.404,growth_yoy,A,
2023-12-01,1.316,growth_yoy,A,
2024-01-01,3.202,growth_yoy,A,
2024-02-01,5.998,growth_yoy,A,
2024-03-01,5.49,growth_yoy,A,
2024-04-01,5.447,growth_yoy,A,
2024-05-01,1.254,growth_yoy,A,
2024-06-01,3.405,growth_yoy,A,
2024-07-01,3.448,growth_yoy,A,
2024-08-01,2.718,growth_yoy,A,
2024-09-01,5.835,growth_yoy,A,
2024-10-01,13.816,growth_yoy,A,
2024-11-01,21.834,growth_yoy,A,
2024-12-01,23.782,growth_yoy,A,
2025-01-01,16.547,growth_yoy,A,
2025-02-01,15.194,growth_yoy,A,
2025-03-01,9.888,growth_yoy,A,
2025-04-01,2.583,growth_yoy,A,
2025-05-01,1.78,growth_yoy,A,
2025-06-01,-0.306,growth_yoy,A,
2025-07-01,1.136,growth_yoy,A,
2025-08-01,7.315,growth_yoy,A,
2025-09-01,7.81,growth_yoy,A,
2025-10-01,2.673,growth_yoy,A,
2025-11-01,-9.727,growth_yoy,A,
2025-12-01,-12.131,growth_yoy,A,
2026-01-01,-8.259,growth_yoy,A,
2010-02-01,0.647,growth_mom,A,
2010-03-01,3.001,growth_mom,A,
2010-04-01,-0.832,growth_mom,A,
2010-05-01,-1.259,growth_mom,A,
2010-06-01,0.319,growth_mom,A,
2010-07-01,-0.742,growth_mom,A,
2010-08-01,5.123,growth_mom,A,
2010-09-01,0.914,growth_mom,A,
2010-10-01,5.231,growth_mom,A,
2010-11-01,9.178,growth_mom,A,
2010-12-01,8.406,growth_mom,A,
2011-01-01,6.22,growth_mom,A,
2011-02-01,1.977,growth_mom,A,
2011-03-01,-8.277,growth_mom,A,
2011-04-01,-1.626,growth_mom,A,
2011-05-01,0.331,growth_mom,A,
2011-06-01,-0.659,growth_mom,A,
2011-07-01,-4.146,growth_mom,A,
2011-08-01,0.865,growth_mom,A,
2011-09-01,-0.429,growth_mom,A,
2011-10-01,-5.771,growth_mom,A,
2011-11-01,3.473,growth_mom,A,
2011-12-01,-0.088,growth_mom,A,
2012-01-01,2.122,growth_mom,A,
2012-02-01,-1.212,growth_mom,A,
2012-03-01,3.681,growth_mom,A,
2012-04-01,2.198,growth_mom,A,
2012-05-01,-5.045,growth_mom,A,
2012-06-01,-6.359,growth_mom,A,
2012-07-01,1.116,growth_mom,A,
2012-08-01,-5.336,growth_mom,A,
2012-09-01,-2.235,growth_mom,A,
2012-10-01,-9.841,growth_mom,A,
2012-11-01,-1.433,growth_mom,A,
2012-12-01,-2.349,growth_mom,A,
2013-01-01,4.926,growth_mom,A,
2013-02-01,3.93,growth_mom,A,
2013-03-01,-1.891,growth_mom,A,
2013-04-01,-1.82,growth_mom,A,
2013-05-01,0.0,growth_mom,A,
2013-06-01,2.944,growth_mom,A,
2013-07-01,-1.271,growth_mom,A,
2013-08-01,-0.215,growth_mom,A,
2013-09-01,0.86,growth_mom,A,
2013-10-01,-0.426,growth_mom,A,
2013-11-01,5.353,growth_mom,A,
2013-12-01,1.829,growth_mom,A,
2014-01-01,-0.299,growth_mom,A,
2014-02-01,2.202,growth_mom,A,
2014-03-01,4.799,growth_mom,A,
2014-04-01,-4.579,growth_mom,A,
2014-05-01,-2.547,growth_mom,A,
2014-06-01,-2.513,growth_mom,A,
2014-07-01,-1.649,growth_mom,A,
2014-08-01,-6.184,growth_mom,A,
2014-09-01,-2.346,growth_mom,A,
2014-10-01,2.174,growth_mom,A,
2014-11-01,1.68,growth_mom,A,
2014-12-01,0.11,growth_mom,A,
2015-01-01,4.73,growth_mom,A,
2015-02-01,-0.21,growth_mom,A,
2015-03-01,0.0,growth_mom,A,
2015-04-01,-3.158,growth_mom,A,
2015-05-01,-0.652,growth_mom,A,
2015-06-01,2.516,growth_mom,A,
2015-07-01,-1.708,growth_mom,A,
2015-08-01,-4.995,growth_mom,A,
2015-09-01,1.029,growth_mom,A,
2015-10-01,5.317,growth_mom,A,
2015-11-01,-2.256,growth_mom,A,
2015-12-01,1.648,growth_mom,A,
2016-01-01,3.568,growth_mom,A,
2016-02-01,3.34,growth_mom,A,
2016-03-01,3.939,growth_mom,A,
2016-04-01,2.818,growth_mom,A,
2016-05-01,0.095,growth_mom,A,
2016-06-01,-0.944,growth_mom,A,
2016-07-01,-2.765,growth_mom,A,
2016-08-01,5.784,growth_mom,A,
2016-09-01,5.097,growth_mom,A,
2016-10-01,-4.056,growth_mom,A,
2016-11-01,5.974,growth_mom,A,
2016-12-01,7.892,growth_mom,A,
2017-01-01,2.733,growth_mom,A,
2017-02-01,0.156,growth_mom,A,0.162
2017-03-01,-8.516,growth_mom,A,-8.576
2017-04-01,-6.063,growth_mom,A,-4.779
2017-05-01,2.455,growth_mom,A,3.996
2017-06-01,-2.307,growth_mom,A,-1.34
2017-07-01,-0.091,growth_mom,A,0.815
2017-08-01,1.273,growth_mom,A,4.313
2017-09-01,3.321,growth_mom,A,1.809
2017-10-01,-1.39,growth_mom,A,-0.254
2017-11-01,-0.264,growth_mom,A,-2.29
2017-12-01,-5.3,growth_mom,A,-6.944
2018-01-01,2.705,growth_mom,A,-0.933
2018-02-01,-2.543,growth_mom,A,-2.448
2018-03-01,-2.889,growth_mom,A,-2.799
2018-04-01,-1.631,growth_mom,A,-0.397
2018-05-01,-0.585,growth_mom,A,0.897
2018-06-01,-2.846,growth_mom,A,-1.779
2018-07-01,-1.616,growth_mom,A,-0.805
2018-08-01,-0.719,growth_mom,A,2.231
2018-09-01,-0.517,growth_mom,A,-2.083
2018-10-01,-2.807,growth_mom,A,-1.722
2018-11-01,-6.417,growth_mom,A,-8.247
2018-12-01,0.914,growth_mom,A,-0.899
2019-01-01,7.248,growth_mom,A,2.834
2019-02-01,0.211,growth_mom,A,0.221
2019-03-01,-5.796,growth_mom,A,-1.54
2019-04-01,1.007,growth_mom,A,0.894
2019-05-01,-1.55,growth_mom,A,-0.332
2019-06-01,1.125,growth_mom,A,2.556
2019-07-01,1.335,growth_mom,A,1.3
2019-08-01,5.159,growth_mom,A,3.209
2019-09-01,-0.731,growth_mom,A,-2.073
2019-10-01,-0.21,growth_mom,A,0.952
2019-11-01,10.537,growth_mom,A,10.377
2019-12-01,2.574,growth_mom,A,3.419
2020-01-01,3.81,growth_mom,A,-1.837
2020-02-01,-7.252,growth_mom,A,-7.203
2020-03-01,-2.124,growth_mom,A,2.52
2020-04-01,-3.156,growth_mom,A,-3.245
2020-05-01,-4.481,growth_mom,A,-3.455
2020-06-01,10.341,growth_mom,A,12.0
2020-07-01,0.87,growth_mom,A,0.752
2020-08-01,6.034,growth_mom,A,3.825
2020-09-01,2.529,growth_mom,A,1.078
2020-10-01,1.145,growth_mom,A,2.578
2020-11-01,11.063,growth_mom,A,10.832
2020-12-01,4.235,growth_mom,A,5.238
